sample_date,site_id,lab_owner,analysis,enterococci_cfu_per_100ml,enterococci_cfu_per_100ml_numeric,sample_number
2015-12-09,CS06,MICRO,ENTERO,<1,0.3333333333333333,907557
2015-12-22,CS06,MICRO,ENTERO,106,106,910214
2016-01-07,CS06,MICRO,ENTERO,38,38,912711
2016-01-20,CS06,MICRO,ENTERO,22,22,915054
2016-02-03,CS06,MICRO,ENTERO,42,42,917858
2016-02-17,CS06,MICRO,ENTERO,400,400,920659
2016-03-02,CS06,MICRO,ENTERO,6,6,923207
2016-03-16,CS06,MICRO,ENTERO,2750,2750,925873
2016-03-30,CS06,MICRO,ENTERO,24,24,928346
2016-04-13,CS06,MICRO,ENTERO,1,1,930852
2016-04-26,CS06,MICRO,ENTERO,7,7,932655
2016-05-11,CS06,MICRO,ENTERO,83,83,935656
2016-05-25,CS06,MICRO,ENTERO,39,39,938353
2016-06-08,CS06,MICRO,ENTERO,4,4,940481
2016-06-22,CS06,MICRO,ENTERO,58,58,943363
2016-07-06,CS06,MICRO,ENTERO,38,38,945754
2016-07-20,CS06,MICRO,ENTERO,60,60,948250
2016-08-04,CS06,MICRO,ENTERO,16,16,951114
2016-08-17,CS06,MICRO,ENTERO,26,26,953449
2016-08-31,CS06,MICRO,ENTERO,3,3,955849
2016-09-14,CS06,MICRO,ENTERO,24,24,958408
2016-09-28,CS06,MICRO,ENTERO,84,84,960786
2016-10-12,CS06,MICRO,ENTERO,22,22,963035
2016-10-26,CS06,MICRO,ENTERO,6,6,965731
2016-11-09,CS06,MICRO,ENTERO,26,26,968390
2016-11-23,CS06,MICRO,ENTERO,9,9,971139
2016-12-07,CS06,MICRO,ENTERO,15,15,973790
2016-12-21,CS06,MICRO,ENTERO,6,6,976264
2017-01-05,CS06,MICRO,ENTERO,61,61,978321
2017-01-18,CS06,MICRO,ENTERO,6,6,980463
2017-02-01,CS06,MICRO,ENTERO,<1,0.3333333333333333,983062
2017-02-15,CS06,MICRO,ENTERO,<1,0.3333333333333333,985693
2017-03-01,CS06,MICRO,ENTERO,15,15,988439
2017-03-15,CS06,MICRO,ENTERO,87,87,990776
2017-03-29,CS06,MICRO,ENTERO,115,115,993462
2017-04-11,CS06,MICRO,ENTERO,8,8,995724
2017-04-26,CS06,MICRO,ENTERO,67,67,998369
2017-05-10,CS06,MICRO,ENTERO,42,42,1000673
2017-05-24,CS06,MICRO,ENTERO,200,200,1003125
2017-06-07,CS06,MICRO,ENTERO,2600,2600,1005614
2017-06-21,CS06,MICRO,ENTERO,24,24,1008251
2017-07-05,CS06,MICRO,ENTERO,4,4,1010842
2017-07-19,CS06,MICRO,ENTERO,4,4,1013214
2017-08-02,CS06,MICRO,ENTERO,9,9,1015671
2017-08-16,CS06,MICRO,ENTERO,56,56,1017993
2017-08-30,CS06,MICRO,ENTERO,32,32,1020810
2017-09-13,CS06,MICRO,ENTERO,1,1,1023504
2017-09-27,CS06,MICRO,ENTERO,13,13,1026222
2017-10-11,CS06,MICRO,ENTERO,100,100,1029072
2017-10-25,CS06,MICRO,ENTERO,17,17,1031445
2017-11-08,CS06,MICRO,ENTERO,10,10,1034035
2017-11-22,CS06,MICRO,ENTERO,34,34,1036463
2017-12-06,CS06,MICRO,ENTERO,10,10,1039213
2017-12-20,CS06,MICRO,ENTERO,>150,450,1041824
2018-01-03,CS06,MICRO,ENTERO,20,20,1043644
2018-01-17,CS06,MICRO,ENTERO,4,4,1046039
2018-01-31,CS06,MICRO,ENTERO,200,200,1049571
2018-02-14,CS06,MICRO,ENTERO,62,62,1052187
2018-02-28,CS06,MICRO,ENTERO,21,21,1054649
2018-03-14,CS06,MICRO,ENTERO,250,250,1057429
2018-03-27,CS06,MICRO,ENTERO,7,7,1059720
2018-04-11,CS06,MICRO,ENTERO,24,24,1062377
2018-04-25,CS06,MICRO,ENTERO,29,29,1064968
2018-05-09,CS06,MICRO,ENTERO,9,9,1067608
2018-05-23,CS06,MICRO,ENTERO,100,100,1070015
2018-06-06,CS06,MICRO,ENTERO,10,10,1072491
2018-06-20,CS06,MICRO,ENTERO,41,41,1075284
2018-07-04,CS06,MICRO,ENTERO,94,94,1078100
2018-07-11,CS06,MICRO,ENTERO,54,54,1079809
2018-07-18,CS06,MICRO,ENTERO,17,17,1080726
2018-08-01,CS06,MICRO,ENTERO,90,90,1083445
2018-08-15,CS06,MICRO,ENTERO,2,2,1085858
2018-08-29,CS06,MICRO,ENTERO,19,19,1088411
2018-09-12,CS06,MICRO,ENTERO,10,10,1091111
2018-09-26,CS06,MICRO,ENTERO,6,6,1093557
2018-10-10,CS06,MICRO,ENTERO,<1,0.3333333333333333,1096180
2018-10-24,CS06,MICRO,ENTERO,<1,0.3333333333333333,1098878
2018-11-07,CS06,MICRO,ENTERO,5,5,1101439
2018-11-21,CS06,MICRO,ENTERO,16,16,1104027
2018-12-05,CS06,MICRO,ENTERO,<1,0.3333333333333333,1106804
2018-12-19,CS06,MICRO,ENTERO,9,9,1109246
2019-01-03,CS06,MICRO,ENTERO,7,7,1111125
2019-01-16,CS06,MICRO,ENTERO,25,25,1113471
2019-01-30,CS06,MICRO,ENTERO,7,7,1116074
2019-02-13,CS06,MICRO,ENTERO,7,7,1118875
2019-02-27,CS06,MICRO,ENTERO,<1,0.3333333333333333,1121463
2019-03-13,CS06,MICRO,ENTERO,34,34,1124116
2019-03-27,CS06,MICRO,ENTERO,6,6,1126529
2019-04-10,CS06,MICRO,ENTERO,5,5,1129350
2019-04-24,CS06,MICRO,ENTERO,40,40,1131628
2019-05-07,CS06,MICRO,ENTERO,11,11,1133868
2019-05-22,CS06,MICRO,ENTERO,17,17,1136375
2019-06-05,CS06,MICRO,ENTERO,42,42,1138856
2019-06-19,CS06,MICRO,ENTERO,17,17,1141261
2019-07-03,CS06,MICRO,ENTERO,2000,2000,1144139
2019-07-17,CS06,MICRO,ENTERO,12,12,1146811
2019-07-31,CS06,MICRO,ENTERO,1000,1000,1149448
2019-08-14,CS06,MICRO,ENTERO,2,2,1151707
2019-08-28,CS06,MICRO,ENTERO,6,6,1154258
2019-09-11,CS06,MICRO,ENTERO,7,7,1156823
2019-09-25,CS06,MICRO,ENTERO,23,23,1159050
2019-10-09,CS06,MICRO,ENTERO,90,90,1161829
2019-10-23,CS06,MICRO,ENTERO,3,3,1164689
2019-11-06,CS06,MICRO,ENTERO,19,19,1167287
2019-11-20,CS06,MICRO,ENTERO,8,8,1169946
2019-12-18,CS06,MICRO,ENTERO,47,47,1174999
2019-12-29,CS06,MICRO,ENTERO,6,6,1176886
2020-01-15,CS06,MICRO,ENTERO,8,8,1179478
2020-01-29,CS06,MICRO,ENTERO,7,7,1182332
2020-02-12,CS06,MICRO,ENTERO,18,18,1184952
2020-02-26,CS06,MICRO,ENTERO,8,8,1187767
2020-03-11,CS06,MICRO,ENTERO,2,2,1190172
2020-06-03,CS06,MICRO,ENTERO,32,32,1202442
2020-06-17,CS06,MICRO,ENTERO,36,36,1204054
2020-07-01,CS06,MICRO,ENTERO,7,7,1206723
2020-07-15,CS06,MICRO,ENTERO,54,54,1208374
2020-07-29,CS06,MICRO,ENTERO,17,17,1210953
2020-08-16,CS06,MICRO,ENTERO,150,150,1213598
2020-08-26,CS06,MICRO,ENTERO,850,850,1215414
2020-09-09,CS06,MICRO,ENTERO,2,2,1217949
2020-09-23,CS06,MICRO,ENTERO,1,1,1220287
2020-10-07,CS06,MICRO,ENTERO,11,11,1222265
2020-10-21,CS06,MICRO,ENTERO,1,1,1225204
2020-11-04,CS06,MICRO,ENTERO,13,13,1227352
2020-11-18,CS06,MICRO,ENTERO,82,82,1230514
2020-12-02,CS06,MICRO,ENTERO,12,12,1232747
2020-12-13,CS06,MICRO,ENTERO,12,12,1234966
2020-12-30,CS06,MICRO,ENTERO,9,9,1238035
2021-01-13,CS06,MICRO,ENTERO,26,26,1239981
2021-01-27,CS06,MICRO,ENTERO,<1,0.3333333333333333,1242689
2021-02-10,CS06,MICRO,ENTERO,11,11,1245197
2021-02-24,CS06,MICRO,ENTERO,<1,0.3333333333333333,1247658
2021-03-24,CS06,MICRO,ENTERO,41,41,1252683
2021-04-07,CS06,MICRO,ENTERO,2,2,1255099
2021-04-21,CS06,MICRO,ENTERO,250,250,1257838
2021-05-05,CS06,MICRO,ENTERO,200,200,1260372
2021-05-19,CS06,MICRO,ENTERO,35,35,1262876
2021-06-02,CS06,MICRO,ENTERO,44,44,1265639
2021-06-18,CS06,MICRO,ENTERO,10,10,1268754
2021-06-30,CS06,MICRO,ENTERO,2300,2300,1270780
2021-07-14,CS06,MICRO,ENTERO,60,60,1273338
2021-07-28,CS06,MICRO,ENTERO,9,9,1276033
2021-08-11,CS06,MICRO,ENTERO,21,21,1278523
2021-08-25,CS06,MICRO,ENTERO,5,5,1281241
2021-09-08,CS06,MICRO,ENTERO,41,41,1283891
2021-09-22,CS06,MICRO,ENTERO,97,97,1286584
2021-10-06,CS06,MICRO,ENTERO,48,48,1288943
2021-10-20,CS06,MICRO,ENTERO,<10,3.3333333333333335,1291521
2021-11-03,CS06,MICRO,ENTERO,7,7,1293842
2021-11-17,CS06,MICRO,ENTERO,30,30,1297048
2021-12-01,CS06,MICRO,ENTERO,190,190,1299705
2021-12-15,CS06,MICRO,ENTERO,<10,3.3333333333333335,1302501
2021-12-29,CS06,MICRO,ENTERO,20,20,1305694
2022-01-12,CS06,MICRO,ENTERO,20,20,1308601
2022-01-26,CS06,MICRO,ENTERO,<10,3.3333333333333335,1311306
2022-02-09,CS06,MICRO,ENTERO,<10,3.3333333333333335,1314432
2022-12-14,CS06,MICRO,ENTERO,7,7,1378383
2023-01-11,CS06,MICRO,ENTERO,102,102,1382040
2024-08-21,CS06,MICRO,ENTERO,121,121,1501755
2024-09-04,CS06,MICRO,ENTERO,134,134,1504786
2024-09-18,CS06,MICRO,ENTERO,41,41,1507392
2024-10-02,CS06,MICRO,ENTERO,31,31,1509963
2024-10-16,CS06,MICRO,ENTERO_E,20,20,1512402
2024-10-30,CS06,MICRO,ENTERO_E,20,20,1515690
2024-11-13,CS06,MICRO,ENTERO_E,<10,3.3333333333333335,1518493
2007-07-18,CS07,MICRO,ENTERO,13,13,120344
2007-08-01,CS07,MICRO,ENTERO,550,550,181788
2007-08-15,CS07,MICRO,ENTERO,56,56,181835
2007-08-29,CS07,MICRO,ENTERO,44,44,181902
2007-09-26,CS07,MICRO,ENTERO,17,17,230614
