"site_order","site_description","site_id","category","coastline","long","lat","active","site_id-2","sample_date","sample_time","analysis_completed","sample_temp_c","censored_value","numeric_value","filename","lab_code","monitoring_group"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-06-06","10:20:00","2025-06-08","3.5","26","26","Infinity Environmental AD.159.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-06-06","10:10:00","2025-06-08","3.5","34","34","Infinity Environmental AD.159.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-06-06","10:03:00","2025-06-08","3.5","37","37","Infinity Environmental AD.159.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-06-06","09:19:00","2025-06-08","2.6","17","17","Oelofse G.100.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-06-06","09:10:00","2025-06-08","2.6","89","89","Oelofse G.100.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-06-05","10:16:00","2025-06-07","3.6","8","8","Infinity Environmental AD.158.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-06-05","10:08:00","2025-06-07","3.6","7","7","Infinity Environmental AD.158.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-06-05","10:00:00","2025-06-07","3.6","6","6","Infinity Environmental AD.158.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-06-05","08:48:00","2025-06-07","3.1","490","490","Oelofse G.99.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-06-05","08:39:00","2025-06-07","3.1","530","530","Oelofse G.99.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-06-04","10:18:00","2025-06-06","5.2","5","5","Infinity Environmental AD.156.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-06-04","10:08:00","2025-06-06","5.2","5","5","Infinity Environmental AD.156.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-06-04","10:00:00","2025-06-06","5.2","3","3","Infinity Environmental AD.156.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-06-04","08:57:00","2025-06-06","3.3","220","220","Oelofse G.98.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-06-04","08:49:00","2025-06-06","3.3","240","240","Oelofse G.98.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-06-03","10:15:00","2025-06-05","2.8","217","217","Infinity Environmental AD.155.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-06-03","10:07:00","2025-06-05","2.8","73","73","Infinity Environmental AD.155.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-06-03","10:00:00","2025-06-05","2.8","78","78","Infinity Environmental AD.155.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-06-03","09:53:00","2025-06-05","3.8","140","140","Oelofse G.97.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-06-03","09:45:00","2025-06-05","3.8","560","560","Oelofse G.97.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-06-02","10:15:00","2025-06-04","2.6","31","31","Infinity Environmental AD.153.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-06-02","10:07:00","2025-06-04","2.6","19","19","Infinity Environmental AD.153.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-06-02","10:00:00","2025-06-04","2.6","53","53","Infinity Environmental AD.153.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-06-02","09:38:00","2025-06-04","2.1","60","60","Oelofse G.96.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-06-02","09:30:00","2025-06-04","2.1","149","149","Oelofse G.96.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-30","08:56:00","2025-06-01","5.1","1 100","1100","Oelofse G.95.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-30","08:47:00","2025-06-01","5.1","2 580","2580","Oelofse G.95.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-29","09:00:00","2025-05-31","4.7","450","450","Oelofse G.94.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-29","08:51:00","2025-05-31","4.7","2 780","2780","Oelofse G.94.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-28","08:43:00","2025-05-30","4.6","42","42","Oelofse G.93.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-28","08:34:00","2025-05-30","4.6","65","65","Oelofse G.93.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-27","08:47:00","2025-05-29","4.3","64","64","Oelofse G.92.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-27","08:38:00","2025-05-29","4.3","63","63","Oelofse G.92.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-26","09:35:00","2025-05-28","5.1","36","36","Oelofse G.91.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-26","09:26:00","2025-05-28","5.1","55","55","Oelofse G.91.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-23","09:19:00","2025-05-25","3.5","960","960","Oelofse G.90.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-23","09:10:00","2025-05-25","3.5","19 000","19000","Oelofse G.90.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-22","09:28:00","2025-05-24","4.5","360","360","Oelofse G.89.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-22","09:20:00","2025-05-24","4.5","660","660","Oelofse G.89.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-21","08:25:00","2025-05-23","5.8","720","720","Oelofse G.88.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-21","08:15:00","2025-05-23","5.8","2 000","2000","Oelofse G.88.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-20","09:30:00","2025-05-22","6.1","92","92","Oelofse G.87.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-20","09:22:00","2025-05-22","6.1","78","78","Oelofse G.87.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-19","08:59:00","2025-05-21","5.8","37","37","Oelofse G.86.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-19","08:50:00","2025-05-21","5.8","27","27","Oelofse G.86.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-16","10:53:00","2025-05-18","7.7","11","11","Infinity Environmental AD.129.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-16","10:43:00","2025-05-18","7.7","9","9","Infinity Environmental AD.129.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-16","10:40:00","2025-05-18","7.7","4","4","Infinity Environmental AD.129.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-16","08:49:00","2025-05-18","6.3","14","14","Oelofse G.85.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-16","08:40:00","2025-05-18","6.3","8","8","Oelofse G.85.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-15","11:31:00","2025-05-17","1.6","2","2","Infinity Environmental AD.128.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-15","11:23:00","2025-05-17","1.6","2","2","Infinity Environmental AD.128.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-15","11:19:00","2025-05-17","1.6","1","1","Infinity Environmental AD.128.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-15","09:38:00","2025-05-17","5.7","34","34","Oelofse G.84.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-15","09:29:00","2025-05-17","5.7","51","51","Oelofse G.84.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-14","09:34:00","2025-05-16","2.2","8","8","Infinity Environmental AD.127.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-14","09:25:00","2025-05-16","2.2","10","10","Infinity Environmental AD.127.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-14","09:22:00","2025-05-16","2.2","11","11","Infinity Environmental AD.127.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-14","08:27:00","2025-05-16","6","114","114","Oelofse G.83.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-14","08:19:00","2025-05-16","6","450","450","Oelofse G.83.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-13","11:07:00","2025-05-15","4","4","4","Infinity Environmental AD.125.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-13","10:58:00","2025-05-15","4","10","10","Infinity Environmental AD.125.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-13","10:55:00","2025-05-15","4","3","3","Infinity Environmental AD.125.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-13","09:06:00","2025-05-15","5.6","47","47","Oelofse G.82.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-13","08:58:00","2025-05-15","5.6","150","150","Oelofse G.82.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-12","10:38:00","2025-05-14","3.1","20","20","Infinity Environmental AD.123.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-12","10:26:00","2025-05-14","3.1","26","26","Infinity Environmental AD.123.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-12","10:22:00","2025-05-14","3.1","15","15","Infinity Environmental AD.123.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-12","08:43:00","2025-05-14","6.6","71","71","Oelofse G.81.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-12","08:36:00","2025-05-14","6.6","139","139","Oelofse G.81.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-09","10:35:00","2025-05-11","5.8","2","2","Infinity Environmental AD.122.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-09","10:24:00","2025-05-11","5.8","11","11","Infinity Environmental AD.122.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-09","10:20:00","2025-05-11","5.8","5","5","Infinity Environmental AD.122.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-09","09:48:00","2025-05-11","6.7","10","10","Oelofse G.80.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-09","09:39:00","2025-05-11","6.7","6","6","Oelofse G.80.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-08","10:30:00","2025-05-10","6.3","1","1","Infinity Environmental AD.121.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-08","10:19:00","2025-05-10","6.3","5","5","Infinity Environmental AD.121.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-08","10:15:00","2025-05-10","6.3","ND","0","Infinity Environmental AD.121.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-08","09:48:00","2025-05-10","6.8","11","11","Oelofse G.79.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-08","09:39:00","2025-05-10","6.8","34","34","Oelofse G.79.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-07","10:30:00","2025-05-09","8.9","3","3","Infinity Environmental AD.120.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-07","10:15:00","2025-05-09","8.9","3","3","Infinity Environmental AD.120.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-07","10:11:00","2025-05-09","8.9","4","4","Infinity Environmental AD.120.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-07","08:59:00","2025-05-09","6.1","8","8","Oelofse G.78.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-07","08:50:00","2025-05-09","6.1","3","3","Oelofse G.78.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-06","11:33:00","2025-05-08","7.1","2","2","Infinity Environmental AD.118.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-06","11:00:00","2025-05-08","7.1","4","4","Infinity Environmental AD.118.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-06","10:55:00","2025-05-08","7.1","ND","0","Infinity Environmental AD.118.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-06","10:11:00","2025-05-08","6.5","2","2","Oelofse G.77.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-05-06","10:02:00","2025-05-08","6.5","20","20","Oelofse G.77.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-05-05","10:43:00","2025-05-07","3.1","ND","0","Infinity Environmental AD.116.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-05-05","10:20:00","2025-05-07","3.1","5","5","Infinity Environmental AD.116.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-05-05","10:15:00","2025-05-07","3.1","19","19","Infinity Environmental AD.116.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-05-05","09:57:00","2025-05-07","6.9","2","2","Oelofse G.76.pdf","WLAB","daily"
